id,monthly_rent,sq_meters,bedrooms,bathrooms,city,neighborhood,floor,elevator,inserted_at,parking,month,price_per_square_meter
180393,2665,139.0,3,2,Berlin,Lichtenberg,5.0,False,2023-08-23 04:20:50,False,2023-08,19.17
180406,1940,46.0,1,1,Berlin,Prenzlauer-Berg,0.0,False,2023-08-23 04:22:21,False,2023-08,42.17
217432,950,41.0,1,1,Berlin,Tempelhof,4.0,False,2023-11-12 04:05:21,False,2023-11,23.17
180394,1650,90.0,2,2,Berlin,Lichtenberg,4.0,False,2023-08-23 04:20:58,False,2023-08,18.33
180412,2250,112.0,3,1,Berlin,Prenzlauer-Berg,2.0,False,2023-08-23 04:23:25,False,2023-08,20.09
216969,917,83.0,2,1,Berlin,Charlottenburg,2.0,False,2023-11-11 04:27:37,False,2023-11,11.05
216982,1280,30.0,1,1,Berlin,Friedrichshain,6.0,False,2023-11-11 04:30:12,False,2023-11,42.67
180416,2160,96.0,1,2,Berlin,Spandau,4.0,False,2023-08-23 04:23:58,True,2023-08,22.5
180496,2970,92.0,1,1,Berlin,Pankow,1.0,False,2023-08-23 04:39:22,False,2023-08,32.28
217752,3090,109.0,1,1,Berlin,Prenzlauer-Berg,4.0,False,2023-11-13 04:06:08,False,2023-11,28.35
180774,1260,57.0,2,1,Berlin,Pankow,2.0,False,2023-08-24 04:11:08,False,2023-08,22.11
180818,1820,46.0,2,1,Berlin,Mitte,7.0,False,2023-08-24 04:17:54,False,2023-08,39.57
180941,1000,63.0,1,1,Berlin,Spandau,1.0,False,2023-08-24 04:39:06,True,2023-08,15.87
217444,2200,77.0,2,1,Berlin,Pankow,4.0,False,2023-11-12 04:08:10,False,2023-11,28.57
217755,1400,47.0,1,1,Berlin,Prenzlauer-Berg,0.0,False,2023-11-13 04:06:26,False,2023-11,29.79
217542,1310,48.0,1,1,Berlin,Pankow,1.0,False,2023-11-12 04:21:25,False,2023-11,27.29
217749,1500,95.0,2,1,Berlin,Mitte,3.0,False,2023-11-13 04:05:43,False,2023-11,15.79
181095,2392,84.0,2,1,Berlin,Charlottenburg,4.0,False,2023-08-25 04:09:31,False,2023-08,28.48
181099,4630,240.0,4,2,Berlin,Charlottenburg,2.0,False,2023-08-25 04:10:13,False,2023-08,19.29
181108,2180,72.0,2,2,Berlin,Friedrichshain,0.0,False,2023-08-25 04:11:17,False,2023-08,30.28
181078,548,37.0,1,1,Berlin,Wedding,4.0,False,2023-08-25 04:07:19,False,2023-08,14.81
181102,1580,51.0,1,1,Berlin,Friedrichshain,2.0,False,2023-08-25 04:10:42,False,2023-08,30.98
217741,1138,49.0,1,1,Berlin,Mitte,0.0,False,2023-11-13 04:04:53,False,2023-11,23.22
181131,2100,80.0,2,2,Berlin,Schoneberg,3.0,False,2023-08-25 04:14:03,False,2023-08,26.25
207586,470,35.0,1,1,Berlin,Spandau,2.0,False,2023-10-25 04:45:01,False,2023-10,13.43
207591,685,58.0,1,1,Berlin,Gesundbrunnen,2.0,False,2023-10-25 04:46:03,False,2023-10,11.81
181152,380,30.0,1,1,Berlin,Neukolln,3.0,False,2023-08-25 04:18:18,False,2023-08,12.67
207464,750,23.0,1,1,Berlin,Neukolln,4.0,False,2023-10-25 04:17:32,False,2023-10,32.61
181624,2180,72.0,2,2,Berlin,Kreuzberg,0.0,False,2023-08-26 04:08:22,False,2023-08,30.28
181631,1800,57.0,2,1,Berlin,Kreuzberg,3.0,False,2023-08-26 04:09:25,False,2023-08,31.58
181728,986,62.0,2,1,Berlin,Tempelhof,0.0,False,2023-08-26 04:23:50,False,2023-08,15.9
181751,1000,65.0,2,1,Berlin,Mitte,1.0,False,2023-08-26 04:28:40,False,2023-08,15.38
207457,2640,90.0,2,1,Berlin,Kreuzberg,3.0,False,2023-10-25 04:15:38,False,2023-10,29.33
182024,1500,60.0,1,1,Berlin,Pankow,5.0,False,2023-08-27 04:12:30,True,2023-08,25.0
182405,2400,96.0,2,1,Berlin,Mitte,5.0,False,2023-08-28 04:07:48,False,2023-08,25.0
182433,2900,144.0,3,2,Berlin,Wilmersdorf,4.0,False,2023-08-28 04:11:29,False,2023-08,20.14
207613,668,56.0,2,1,Berlin,Gesundbrunnen,2.0,False,2023-10-25 04:50:47,False,2023-10,11.93
181734,480,33.0,1,1,Berlin,Lichtenberg,2.0,False,2023-08-26 04:24:26,False,2023-08,14.55
181853,2160,142.0,4,2,Berlin,Charlottenburg,4.0,False,2023-08-26 04:42:02,False,2023-08,15.21
181994,1875,75.0,1,1,Berlin,Friedrichshain,0.0,False,2023-08-27 04:07:08,False,2023-08,25.0
182092,1285,77.0,2,2,Berlin,Spandau,4.0,False,2023-08-27 04:22:46,False,2023-08,16.69
182402,2000,125.0,4,2,Berlin,Friedrichshain,1.0,False,2023-08-28 04:07:15,False,2023-08,16.0
181882,2000,61.0,1,1,Berlin,Mitte,4.0,False,2023-08-26 04:46:10,False,2023-08,32.79
182050,1443,78.0,1,1,Berlin,Lichtenberg,1.0,False,2023-08-27 04:15:51,False,2023-08,18.5
181987,1890,70.0,2,1,Berlin,Friedrichshain,2.0,False,2023-08-27 04:06:22,False,2023-08,27.0
182416,2290,117.0,2,2,Berlin,Mitte,2.0,False,2023-08-28 04:09:12,False,2023-08,19.57
207808,2598,143.0,3,2,Berlin,Lichtenberg,1.0,False,2023-10-26 04:08:38,True,2023-10,18.17
182670,900,43.0,1,1,Berlin,Charlottenburg,0.0,False,2023-08-29 04:09:07,False,2023-08,20.93
182682,630,40.0,1,1,Berlin,Charlottenburg,1.0,False,2023-08-29 04:10:38,False,2023-08,15.75
182686,1250,42.0,1,1,Berlin,Schoneberg,5.0,False,2023-08-29 04:11:49,False,2023-08,29.76
182657,1800,45.0,1,1,Berlin,Wedding,4.0,False,2023-08-29 04:07:39,False,2023-08,40.0
182708,1185,53.0,1,1,Berlin,Lichtenberg,3.0,False,2023-08-29 04:15:39,False,2023-08,22.36
207934,875,71.0,2,1,Berlin,Pankow,0.0,False,2023-10-26 04:35:02,False,2023-10,12.32
182704,679,34.0,1,1,Berlin,Lichtenberg,0.0,False,2023-08-29 04:15:06,False,2023-08,19.97
182705,1507,130.0,2,1,Berlin,Pankow,1.0,False,2023-08-29 04:15:06,False,2023-08,11.59
208501,1345,30.0,1,1,Berlin,Friedrichshain,6.0,False,2023-10-27 04:08:53,False,2023-10,44.83
183097,1751,60.0,1,1,Berlin,Kreuzberg,5.0,False,2023-08-30 04:06:40,True,2023-08,29.18
208538,1468,48.0,1,1,Berlin,Wilmersdorf,2.0,False,2023-10-27 04:18:02,False,2023-10,30.58
208645,756,83.0,3,1,Berlin,Neukolln,8.0,False,2023-10-27 04:44:04,False,2023-10,9.11
183141,1700,80.0,1,1,Berlin,Neukolln,1.0,False,2023-08-30 04:14:03,False,2023-08,21.25
183287,1750,85.0,1,1,Berlin,Pankow,1.0,False,2023-08-30 04:35:40,True,2023-08,20.59
183109,2630,94.0,2,2,Berlin,Pankow,2.0,False,2023-08-30 04:10:01,False,2023-08,27.98
183168,1360,85.0,1,1,Berlin,Lichtenberg,2.0,False,2023-08-30 04:18:18,False,2023-08,16.0
183576,2180,72.0,2,2,Berlin,Friedrichshain,0.0,False,2023-08-31 04:09:39,False,2023-08,30.28
183586,1690,69.0,1,1,Berlin,Friedrichshain,3.0,False,2023-08-31 04:11:06,False,2023-08,24.49
209880,1450,61.0,1,1,Berlin,Pankow,0.0,False,2023-10-30 04:12:13,False,2023-10,23.77
183614,2130,64.0,1,1,Berlin,Schoneberg,2.0,False,2023-08-31 04:17:22,False,2023-08,33.28
183629,1250,44.0,1,1,Berlin,Pankow,1.0,False,2023-08-31 04:20:53,False,2023-08,28.41
209090,1468,76.0,2,1,Berlin,Lichtenberg,1.0,False,2023-10-28 04:30:24,False,2023-10,19.32
209092,1599,62.0,2,1,Berlin,Lichtenberg,4.0,False,2023-10-28 04:30:40,False,2023-10,25.79
183637,1662,81.0,1,1,Berlin,Pankow,2.0,False,2023-08-31 04:22:10,False,2023-08,20.52
209088,1556,47.0,1,1,Berlin,Charlottenburg,5.0,False,2023-10-28 04:29:52,False,2023-10,33.11
209874,1790,95.0,4,1,Berlin,Neukolln,2.0,False,2023-10-30 04:10:59,False,2023-10,18.84
183633,1650,50.0,1,1,Berlin,Pankow,1.0,False,2023-08-31 04:21:25,False,2023-08,33.0
183634,2936,148.0,3,2,Berlin,Pankow,4.0,False,2023-08-31 04:21:31,True,2023-08,19.84
